Id,Action
100,0.9973710715378008
101,0.9813599610340713
102,0.717056763718352
103,0.9918802780567841
104,0.9813031304085726
105,0.20915859109256296
106,0.9968945721913264
107,0.9908977805759348
108,0.9882243730087064
109,0.9979153088528245
110,0.9877092462142345
111,0.8544413407991546
112,0.9908887409191381
113,0.9694457628627383
114,0.9772803796992269
115,0.9957597001331934
116,0.983823199405488
117,0.9886416572915542
118,0.9891961048721524
119,0.9969421770230702
120,0.9964382931715723
121,0.9305607473550828
122,0.9862663983750751
123,0.9912851352023598
124,0.9886953874591944
125,0.9951549113098959
126,0.9937829587665271
127,0.8980702614653553
128,0.9357869476626515
129,0.9627554223407098
130,0.9713494317583299
131,0.9937338378390411
132,0.9962764827666865
133,0.991322081102443
134,0.918987421494673
135,0.9963464118311199
136,0.925034017100081
137,0.9965885449880307
138,0.9661063790417773
139,0.8858636899893616
140,0.982051819351176
141,0.9948403786002373
142,0.9861601007103894
143,0.9871790667896924
144,0.9916046310936422
145,0.9974432766339069
146,0.905516241767639
147,0.9658726472491281
148,0.941747065394339
149,0.9909905430819292
150,0.9771488970883992
151,0.9876222204334494
152,0.7489820363529204
153,0.987352990120682
154,0.9723427718669007
155,0.9920107683034135
156,0.9738100790204846
157,0.9917888996029676
158,0.9830700567543113
159,0.8195819455987983
160,0.9806608976559257
161,0.9053478100348861
162,0.9922613553955556
163,0.9921471938788775
164,0.9854232003181067
165,0.9931319785523969
166,0.995846144704098
167,0.9768122740632583
168,0.9884209226909667
169,0.9917080126871441
170,0.9970073831834667
171,0.9804361937468374
172,0.9926659747118207
173,0.9698072920628366
174,0.9927086516133221
175,0.9933101065024865
176,0.9951209205898449
177,0.9238767505476047
178,0.9947587475366713
179,0.9961817644862436
180,0.9476144706283759
181,0.2730283195286559
182,0.9531292164095124
183,0.7099962535650687
184,0.9813720580203782
185,0.9960124302670679
186,0.9955804952195798
187,0.9955259822699402
188,0.9837998011894978
189,0.362759325720809
190,0.9941672078520031
191,0.9975565991486762
192,0.9772080314589325
193,0.9957835096795644
194,0.9946186523760002
195,0.9555830254970654
196,0.9982423304033531
197,0.9911297899583305
198,0.9833997680594981
199,0.9841613525678968
200,0.7690292766985426
201,0.9587161283122921
202,0.9654529796271828
203,0.9801317526743323
204,0.8934803013432826
205,0.9533729256190971
206,0.9843768605849199
207,0.995576421522162
208,0.9955072085166004
209,0.5837531972127081
210,0.7443271686300778
211,0.9771091748240561
212,0.9846416694454696
213,0.9915245654885313
214,0.9538167745020939
215,0.9841891145255869
216,0.9507918198174375
217,0.9899466693513578
218,0.9903788091892092
219,0.9746592357690789
220,0.9851791812125668
221,0.7790551840965994
222,0.9952526603947804
223,0.9917621898983977
224,0.9732867633319903
225,0.9900729881635468
226,0.8280090165837034
227,0.9498724050050081
228,0.9929546680129823
229,0.995007061719899
230,0.9940587049976427
231,0.9916488416767466
232,0.9449084894021901
233,0.994442516173742
234,0.21676533668279438
235,0.967972750764076
236,0.9497835426235712
237,0.9837301742537163
238,0.9814624944956977
239,0.8541150203525636
240,0.9929866083426238
241,0.9850266527237644
242,0.7400157774502638
243,0.1705953686596214
244,0.9856484995712439
245,0.9901511772225342
246,0.9971603791689324
247,0.9852420731632477
248,0.9717961260902568
249,0.9963494958038261
250,0.9793983904083888
251,0.992813154708618
252,0.930098185892796
253,0.9901446626873884
254,0.9807547840061716
255,0.9945846429893274
256,0.9854718379404026
257,0.9935267346545327
258,0.9060707519883491
259,0.9904505752125636
260,0.9784722010957875
261,0.9927592126148937
262,0.9843736616414372
263,0.9950149492272636
264,0.9946844099059206
265,0.9882316464700348
266,0.9757899807252828
267,0.9978086317777819
268,0.995692005174903
269,0.9809816540431232
270,0.9912847849939317
271,0.9913774617369335
272,0.9331162446942274
273,0.9912963851374567
274,0.8598777904802186
275,0.9765689084655751
276,0.6677705986241684
277,0.9927330806047657
278,0.9936506083224298
279,0.9532383388038317
280,0.9935710043814255
281,0.9964727380174015
282,0.9952681338082525
283,0.9311799017487176
284,0.9493007207395345
285,0.996844995216381
286,0.9742362404591146
287,0.9955060180090489
288,0.9945603635735533
289,0.9854996107122552
290,0.996948686756597
291,0.8634414640160373
292,0.9679613306990641
293,0.9880564715219058
294,0.9850452958926312
295,0.9922971441326062
296,0.07048017230021773
297,0.6916321174545845
298,0.9886759589503946
299,0.8891577207108339
300,0.9925196821522733
301,0.9494614186237211
302,0.992690322446881
303,0.6860753835077118
304,0.9774151198534876
305,0.9877900045033984
306,0.9556114066938957
307,0.9936642299121703
308,0.9967413435486929
309,0.9915551327777596
310,0.9902873772814128
311,0.9880176176121704
312,0.9858875752469074
313,0.98674649447838
314,0.9776591698954478
315,0.9976731466089709
316,0.9689850285641464
317,0.7982904652061478
318,0.9930242087878629
319,0.9577432977604671
320,0.9984060100163624
321,0.997189284427377
322,0.07726151449800611
323,0.9955648725625751
324,0.97131507742224
325,0.9934954898527618
326,0.9795405935661369
327,0.9984559085992956
328,0.9882040518055945
329,0.9946098624229817
330,0.9927221071525466
331,0.9946548169138285
332,0.9966990936279135
333,0.991547508315027
334,0.9177204978841289
335,0.9925609962076153
336,0.9874267348951018
337,0.9872451456041209
338,0.9926711612974947
339,0.9878604741139095
340,0.9659942024297715
341,0.9898009307021288
342,0.9588321820842836
343,0.9493427310257512
344,0.9687601178815437
345,0.9971108149096517
346,0.9742419058343943
347,0.967839548602361
348,0.9784203983589801
349,0.9961466403780649
350,0.9593378144512604
351,0.9890762234247161
352,0.9981196767921083
353,0.9886929064381146
354,0.7291398250216509
355,0.9911729774655813
356,0.9898351008185268
357,0.9649168825041345
358,0.9827316081751089
359,0.9899805468081011
360,0.6451314850580628
361,0.9606811198112344
362,0.9951527751264714
363,0.9877472245580702
364,0.8555125812327784
365,0.9949547222133271
366,0.9905622872669728
367,0.9923274693152501
368,0.9931021120033803
369,0.9491932868479575
370,0.9960001976776947
371,0.9802521527120124
372,0.9930016181826561
373,0.9242549877613262
374,0.14316061901691188
375,0.9637776171316219
376,0.9924728731860392
377,0.46589635140133606
378,0.9817789535654594
379,0.9946303002095328
380,0.8573542537312075
381,0.8619773261082264
382,0.9848966932031
383,0.9981324459487025
384,0.9893571438042171
385,0.9262775575194505
386,0.9840219094323497
387,0.8135637856737142
388,0.9647693381373633
389,0.9786949047187294
390,0.9909756571031917
391,0.9837510691509813
392,0.9950733531347034
393,0.9833454999580349
394,0.9946379689403975
395,0.968634214676798
396,0.9929372262590588
397,0.9970777472765753
398,0.9937289995802335
399,0.992708992243885
400,0.984763489543281
401,0.9935914098308197
402,0.9955870394012789
403,0.9836542831185446
404,0.9621057712233082
405,0.9920720771103257
406,0.9744085804895195
407,0.9119085038651474
408,0.9953031804565179
409,0.986456218408586
410,0.9890286965714414
411,0.9917237932864906
412,0.9207085909049416
413,0.8867777194264389
414,0.9944136647370388
415,0.9874867790202937
416,0.9508466949916744
417,0.9845071029556249
418,0.9894941456427899
419,0.9846873196839757
420,0.9661065187735807
421,0.9946177480391054
422,0.9946905719306427
423,0.9516604608981275
424,0.9368233686827001
425,0.9841698126172034
426,0.9941690324023491
427,0.9954588890436221
428,0.9878662284167056
429,0.9848754255525043
430,0.9914848242525702
431,0.9855514882169828
432,0.9619264821272908
433,0.9884254516052327
434,0.9307317110709097
435,0.953903814459791
436,0.9973631236083079
437,0.9474431889192925
438,0.24374029932458757
439,0.9608482122097091
440,0.1575828924250087
441,0.9814979592213972
442,0.9909247702953252
443,0.9955159605383233
444,0.9924335320838543
445,0.9280055985645254
446,0.9937899114833045
447,0.9109978659566361
448,0.9955783250942968
449,0.9744181797793809
450,0.9450498006158508
451,0.8962414826316969
452,0.9874948511846563
453,0.9934848770775941
454,0.9701266699584477
455,0.9839242033441383
456,0.9837897056396891
457,0.9939977715048629
458,0.9855491898908837
459,0.9956014607682843
460,0.42578349923013165
461,0.8075761444914322
462,0.9963650561048181
463,0.9872155289952156
464,0.993668151174418
465,0.9856505290169217
466,0.9956150620731413
467,0.11751165554721606
468,0.9374228593303284
469,0.9926954466660894
470,0.9825590967599324
471,0.9905077868666221
472,0.9912135753886394
473,0.9915388021276141
474,0.9933161322166535
475,0.9788399663338507
476,0.9744827156546694
477,0.9923845230768605
478,0.985705921443156
479,0.9898918987584641
480,0.9963793709088253
481,0.989679529781165
482,0.9899104662668546
483,0.9933364725262618
484,0.9878126497132909
485,0.9812495929977892
486,0.9559657118917111
487,0.9680906473978452
488,0.9738623856072987
489,0.9857695518819188
490,0.9828645208697464
491,0.9879863571843996
492,0.9937340930609737
493,0.9898576238349629
494,0.9933465000033965
495,0.9864306295381087
496,0.9973278333946657
497,0.9905769399365486
498,0.9942707786018578
499,0.9865358885613872
500,0.9954511875057879
501,0.9946808106148941
502,0.931106415448256
503,0.9721163076089843
504,0.9938328391324034
505,0.9923374844903677
506,0.99356344103874
507,0.9940305316695468
508,0.974864696343624
509,0.995952345162726
510,0.21420728999420136
511,0.9734447318602785
512,0.984616817983306
513,0.9952348222277784
514,0.9411462204666673
515,0.9723896364521527
516,0.9908734608057482
517,0.9976061622064738
518,0.9740333880139354
519,0.9773440719829352
520,0.8518964471008978
521,0.9875961903821623
522,0.9263314710094734
523,0.9944920344841174
524,0.04129873192909782
525,0.8867358668860751
526,0.046702885140024554
527,0.984762370661778
528,0.9874358578848673
529,0.9686843931478201
530,0.9924212592146995
531,0.981688030512859
532,0.9820845525258867
533,0.9963532529459642
534,0.9776277036053939
535,0.989714517216394
536,0.993012521618869
537,0.9962215341013433
538,0.9814044056328795
539,0.9862199491335999
540,0.9786119625707029
541,0.9843665011784712
542,0.9801868714618455
543,0.819906038470206
544,0.9766740987789195
545,0.9792092806766296
546,0.9949900713090155
547,0.5293336149164942
548,0.9800653942198421
549,0.8916184216135329
550,0.9908276325919454
551,0.9922739459121871
552,0.9844373008661341
553,0.994954955870581
554,0.9657533189470623
555,0.9911809646182573
556,0.9863268737778677
557,0.9950723557154659
558,0.9814043818479022
559,0.9710409064191327
560,0.9498764942795803
561,0.9616551486730356
562,0.9861424252703034
563,0.9956982483148774
564,0.8819667826547049
565,0.9938637500014429
566,0.9836126429211092
567,0.9878775851528526
568,0.9454001075448116
569,0.9841960513983369
570,0.9767293453279785
571,0.757649019425474
572,0.9942406752009286
573,0.9859537000390531
574,0.7786693162977986
575,0.9950159622787896
576,0.9742078147060489
577,0.9909950841603833
578,0.9922488256786149
579,0.8622603860030349
580,0.9227527244906831
581,0.9928866885316145
582,0.9886934248933117
583,0.9858325285006833
584,0.8853667892219409
585,0.9975296208746497
586,0.9870019538501379
587,0.9916359336945032
588,0.9749913477401253
589,0.9170476621368416
590,0.978894503294166
591,0.995624987119126
592,0.9941168562035722
593,0.9637198530753537
594,0.992974993799654
595,0.9912754340694225
596,0.994593383611345
597,0.9979818894014875
598,0.915120990616034
599,0.9815356398177297
600,0.9443373301227989
601,0.9939456849865504
602,0.9668981292180049
603,0.9935963921292641
604,0.9838882205882956
605,0.9867705152625255
606,0.975595400731743
607,0.9867600680431944
608,0.9932507823511234
609,0.9681403428411135
610,0.970544653548443
611,0.9893966480050764
612,0.9962617058177115
613,0.9893060994795183
614,0.6821334792147514
615,0.9957287521938367
616,0.5150750273758407
617,0.9939447177932567
618,0.9664998667761074
619,0.9955734272734587
620,0.9782358815825872
621,0.9913487054369579
622,0.9893465141023843
623,0.9846759586902516
624,0.9424661847404876
625,0.9657700878534876
626,0.9957770845641737
627,0.9913129870193687
628,0.9660007728822203
629,0.9933364610482938
630,0.9895913029554712
631,0.9938485353592043
632,0.983136240952394
633,0.9919635521636352
634,0.9963332333187698
635,0.9650588660492628
636,0.9924137071448604
637,0.9945872815599605
638,0.9879272946223586
639,0.863808858583534
640,0.9911848640993957
641,0.9951355359218802
642,0.9826809411186201
643,0.9815693368724953
644,0.9965451138253474
645,0.9861894094377711
646,0.8745322816083693
647,0.9671649094490542
648,0.7266078732226746
649,0.9942122440270036
650,0.952799851706603
651,0.9778175183514258
652,0.9927177903170367
653,0.25186182190328893
654,0.9349205741807747
655,0.916812512495556
656,0.9947999333568448
657,0.9682600481453963
658,0.9825215028698755
659,0.9846921291510577
660,0.987996743949604
661,0.9933785590423397
662,0.9900745264364149
663,0.9878796944428756
664,0.9936353077330424
665,0.9365891065486068
666,0.677450121414079
667,0.9415426134788143
668,0.9894064389433421
669,0.9181355825809893
670,0.8698829160238956
671,0.8272955694797585
672,0.962168616648652
673,0.48245253834292173
674,0.9729149102773188
675,0.9867396281317388
676,0.9899950474044711
677,0.9228923736873149
678,0.988156863260295
679,0.9863202414360447
680,0.9857860878129195
681,0.5736126346836595
682,0.9238885262014966
683,0.9893789756007777
684,0.9941511819401359
685,0.9733461787570336
686,0.9849631435341535
687,0.9668936946703179
688,0.9944056583669395
689,0.9930156357006329
690,0.986930486963017
691,0.9921431307296569
692,0.986807700600341
693,0.9784442858742898
694,0.9835489865584509
695,0.9947431314206509
696,0.7409272822667055
697,0.9958945503037406
698,0.9947807999078343
699,0.9790415713650753
700,0.9722470934288526
701,0.9668569824018791
702,0.9841165351397207
703,0.9771923726832286
704,0.9437926075852493
705,0.9129252894829936
706,0.9208918992809619
707,0.9845525666163429
708,0.9934798725118849
709,0.9938140169413134
710,0.9739790512083504
711,0.8360975829721804
712,0.9789653591823165
713,0.9940838756326211
714,0.9925263396972178
715,0.9907917135616978
716,0.9236809066614268
717,0.9943904024507115
718,0.9673750803895794
719,0.9826885590505273
720,0.9772770751045569
721,0.9846988027812063
722,0.9931247335402591
723,0.9934038435031075
724,0.9696811565001761
725,0.9960595595968785
726,0.9819000922548654
727,0.9961732704108398
728,0.9956536155499376
729,0.9800874747916082
730,0.9694291020183377
731,0.9838242694085051
732,0.996590901523924
733,0.9956970136041566
734,0.9940804536704904
735,0.980618594257487
736,0.8584806638144802
737,0.9850365658548392
738,0.9936985913525095
739,0.9925736575578411
740,0.994751409054682
741,0.9902526247717582
742,0.987524695761818
743,0.9826350738919682
744,0.9965683470186626
745,0.9816316771741989
746,0.9881366276446519
747,0.9893949203068063
748,0.997906485496943
749,0.991645579860019
750,0.9960809260882981
751,0.9949364607378235
752,0.9934960909369482
753,0.978800745544049
754,0.9937764853005485
755,0.9823066123917564
756,0.965466381406488
757,0.9924685140231321
758,0.994690908915278
759,0.9817272551778377
760,0.994957359514481
761,0.9921236983743582
762,0.9848194948612724
763,0.9722958654042823
764,0.9787978590534897
765,0.9946005848877006
766,0.9885197322756217
767,0.9412696917340846
768,0.9908743187060426
769,0.9979925747940003
770,0.9963026126447527
771,0.9948846080759914
772,0.9579633907610163
773,0.9953281800366984
774,0.957293771173201
775,0.9882702358279356
776,0.843320579503377
777,0.9786879645393262
778,0.9938327168371629
779,0.992182263789236
780,0.7994107857489674
781,0.8152215926508459
782,0.9816238885919488
783,0.9932084915124636
784,0.9826022842792674
785,0.5767474970204863
786,0.9844092059907249
787,0.9873153898139847
788,0.9824405857112156
789,0.9807730210370357
790,0.9532871559857572
791,0.9961431976732523
792,0.993612938878236
793,0.9652006832803214
794,0.9966439219735505
795,0.9955316934669042
796,0.9733002940065407
797,0.9967218482263376
798,0.9919120150310341
799,0.9824643612288811
800,0.9935731731726317
801,0.9888593672759258
802,0.995323927903315
803,0.958935217311858
804,0.9887785827143113
805,0.9937131805104393
806,0.9670460955070387
807,0.9471965927548424
808,0.9687654270588731
809,0.9870292394100276
810,0.9947811642184506
811,0.9942727516806034
812,0.19923422541910998
813,0.9941847869204631
814,0.9863099976406979
815,0.687326920580498
816,0.9925232452036253
817,0.9962160875891845
818,0.9923507801871897
819,0.9896139147756087
820,0.8462962998325928
821,0.982441424950782
822,0.991793481255966
823,0.9982279177998039
824,0.9797197223165489
825,0.9868033296612678
826,0.9446858085275518
827,0.9944699722119082
828,0.9804366504089956
829,0.994515366862364
830,0.9905598379119382
831,0.8172971139511537
832,0.9964064426195203
833,0.9851997028434301
834,0.9965069162329208
835,0.9946509097362778
836,0.9640954830933561
837,0.9813681455745522
838,0.9934133000341784
839,0.9387948920090836
840,0.9688972997802233
841,0.966108512374074
842,0.9961055725563561
843,0.9937929169576627
844,0.996889609683136
845,0.9906869329023738
846,0.9852083489273483
847,0.9937964387874273
848,0.9949406041596964
849,0.9908937438704866
850,0.3187154653302809
851,0.9946197891610002
852,0.9748627324488065
853,0.980452665677437
854,0.27572024492777675
855,0.9947475228007934
856,0.9939381567435321
857,0.9872641709631083
858,0.993485850068103
859,0.992636342079567
860,0.9939215839435345
861,0.9930302801951938
862,0.9694447663560534
863,0.977760673944881
864,0.9278014005391196
865,0.45231565740110147
866,0.97198699050754
867,0.9882633566619526
868,0.966644639877577
869,0.9927613215339601
870,0.9912446895300523
871,0.9877389470960865
872,0.8441928146548421
873,0.9960825253258656
874,0.9549946604690405
875,0.9901402894765421
876,0.9768935040083622
877,0.9830925662307698
878,0.9785652744117229
879,0.9803376213560588
880,0.9818155697058486
881,0.9524856421930284
882,0.9855414188412509
883,0.9979966508805612
884,0.9750079243781705
885,0.9461508703156507
886,0.9876162088468257
887,0.9336383638576985
888,0.9921417123184911
889,0.9868067263874305
890,0.9960579329249031
891,0.9978362710643992
892,0.9745484102373331
893,0.7351320051661556
894,0.9946756109616062
895,0.9863277575953623
896,0.9876223062188395
897,0.861402572904861
898,0.9972442378394466
899,0.9823243775230727
900,0.9943744667086529
901,0.9958321969465637
902,0.995162668841285
903,0.9838855507755715
904,0.9874643890042282
905,0.9965799667694418
906,0.9892665611824198
907,0.996981877136213
908,0.998257449902323
909,0.9448222285291612
910,0.9863483413099975
911,0.9414517595580625
912,0.9839750357402356
913,0.9932762618709358
914,0.9934424585388679
915,0.9959098954575817
916,0.9931051535212837
917,0.9913554991884214
918,0.983961778861271
919,0.9922183630303708
920,0.9827279698991656
921,0.9344283569345135
922,0.9884548410926027
923,0.6977912242729168
924,0.9517976458398971
925,0.9053638071435159
926,0.9951033363795015
927,0.9958567442425197
928,0.9968964731026775
929,0.994127739563802
930,0.9893197149799263
931,0.9933589524880678
932,0.9820938636640352
933,0.9903932506550743
934,0.968950270194262
935,0.9951228239087954
936,0.959244915763216
937,0.9939148049481727
938,0.9961578831136849
939,0.9884012658679384
940,0.9909908161827027
941,0.996945420645355
942,0.9968377799978575
943,0.7351944140632329
944,0.9937255436567993
945,0.9854337825920186
946,0.9831059689017764
947,0.9917730787930691
948,0.9398131440244667
949,0.9965542349151154
950,0.985490709352935
951,0.9946666188081934
952,0.5689487018472855
953,0.994419557359762
954,0.9942490518898417
955,0.9943482396991744
956,0.3465056585046611
957,0.9906470894131951
958,0.9877635234341768
959,0.9077627773556333
960,0.9322693953813906
961,0.9865608140094873
962,0.995636112084069
963,0.9815353579979997
964,0.959767179330201
965,0.9963226702851565
966,0.9857154440973406
967,0.996148484680983
968,0.9197403121981219
969,0.9887711811174876
970,0.9862508354594035
971,0.9615556811109279
972,0.997029861211627
973,0.9897504064643178
974,0.9909220162706741
975,0.9901941479314594
976,0.9871657377533248
977,0.9866803873913502
978,0.9587617297037764
979,0.961539116783237
980,0.6427492161424067
981,0.9957869328127971
982,0.9948368323449808
983,0.9986007703495796
984,0.1474785541776163
985,0.9909973023155161
986,0.937863325654217
987,0.9972445917747447
988,0.9896478490757833
989,0.9871946521434787
990,0.3930213424181566
991,0.7206396185733496
992,0.9873505102079211
993,0.9911534861579511
994,0.9842402906977332
995,0.9861335023188069
996,0.9853973836494271
997,0.6991520820986987
998,0.9848237682524827
999,0.9934036348534608
1000,0.9687922546949068
1001,0.9933188994624024
1002,0.9874889205142499
1003,0.9784608369771145
1004,0.9906947409149105
1005,0.9931790410457665
1006,0.9654270852141396
1007,0.9947009468580031
1008,0.9971916150765782
1009,0.9813156394328996
1010,0.9955021828680904
1011,0.9958899758193239
1012,0.9929998078109233
1013,0.9927674158220388
1014,0.9876496744903062
1015,0.9549801124138371
1016,0.9964466531652886
1017,0.3261085689383021
1018,0.9870572188338584
1019,0.9955277683273186
1020,0.9957449616587196
1021,0.9965821517434653
1022,0.9381807812575679
1023,0.9646476451289457
1024,0.9772668584087277
1025,0.9577059760717024
1026,0.9522560024495037
1027,0.9945105492776289
1028,0.9989871483409669
1029,0.9973085822137318
1030,0.9959228313004539
1031,0.9688581134319398
1032,0.9967359480220175
1033,0.9832471491397954
1034,0.9441089502196668
1035,0.9945513437427693
1036,0.9939070750673855
1037,0.9857759304101988
1038,0.9711291827153109
1039,0.9814974481977174
1040,0.9928161102896629
1041,0.9856588406069253
1042,0.9854677463059375
1043,0.15046425738448369
1044,0.9357340148543639
1045,0.9125434089830948
1046,0.9898955249056669
1047,0.9943360445990124
1048,0.982255556096674
1049,0.26832934357351
1050,0.9979723744530444
1051,0.9970412041407103
1052,0.9918060572287032
1053,0.9975991114858807
1054,0.9174557276639029
1055,0.9899759151664755
1056,0.9732367841156635
1057,0.9836191218990185
1058,0.9847444679604639
1059,0.9915385215792457
1060,0.9868653235881499
1061,0.9762653408522023
1062,0.9574702383247224
1063,0.9492753392069803
1064,0.9843904298225568
1065,0.9954295252760047
1066,0.9945432479427287
1067,0.9957580589415315
1068,0.9381765787408661
1069,0.9726170368821329
1070,0.9922671976819355
1071,0.833568692025787
1072,0.9951260072485836
1073,0.8877240006942638
1074,0.9978504919921642
1075,0.9910618679117523
1076,0.9911246251656646
1077,0.987292874107144
1078,0.9954465644670075
1079,0.9972271927625554
1080,0.8962920320319312
1081,0.9980188900069352
1082,0.9967143575773085
1083,0.9806778985742675
1084,0.9904635620220611
1085,0.9624343499969542
1086,0.9881675800454541
1087,0.9815319607654978
1088,0.9917085774480109
1089,0.9754198254497105
1090,0.9959805273702632
1091,0.9965118719495197
1092,0.9980874234537449
1093,0.9821956733837187
1094,0.9931417655425084
1095,0.9976972196424129
1096,0.9750608144212096
1097,0.9848362896187823
1098,0.9912040253793337
1099,0.9965232540391531
1100,0.973719031525149
1101,0.9202918467648593
1102,0.9874999488594857
1103,0.9915560484795573
1104,0.9068343462756989
1105,0.9926741038745236
1106,0.9977808083158836
1107,0.996256607393774
1108,0.9949677996675536
1109,0.99046611526238
1110,0.9886423948991525
1111,0.9950899850089878
1112,0.9877836892167333
1113,0.9940939730906437
1114,0.9510378778669423
1115,0.9761700927747518
1116,0.9862864947567692
1117,0.9370934769348576
1118,0.9719208754374293
1119,0.9387375920247619
1120,0.978711018349434
1121,0.992528221941755
1122,0.39368882345326994
1123,0.9478400496309904
1124,0.9854379569324901
1125,0.991426094972
1126,0.9885562500712963
1127,0.9943554811872264
1128,0.9962917478832926
1129,0.9934942289074523
1130,0.9951484937196952
1131,0.9421674939629783
1132,0.9601894208928008
1133,0.984632014563611
1134,0.9942821020648087
1135,0.5814883079531418
1136,0.9821449607367827
1137,0.9934492185855452
1138,0.9938398258878941
1139,0.9732086824464529
1140,0.9828941322208524
1141,0.9927679103526323
1142,0.9844485790535039
1143,0.9932830823438746
1144,0.9915042646009213
1145,0.9965481165620198
1146,0.9939874455416778
1147,0.9946866965550012
1148,0.9858017864760691
1149,0.9876615711584144
1150,0.9930395400568491
1151,0.9922944727881434
1152,0.9935612630532527
1153,0.9902500465105959
1154,0.7548526388527065
1155,0.9812571611655897
1156,0.9931187614145547
1157,0.9798011744535928
1158,0.9758102801343341
1159,0.9811884012499397
1160,0.8744888348475015
1161,0.981954758565639
1162,0.9923570715354366
1163,0.9604511267544897
1164,0.9942730869836444
1165,0.9933190255827556
1166,0.9934347491153116
1167,0.9943720932263788
1168,0.9749686505046481
1169,0.9028954910735225
1170,0.9956803645910998
1171,0.9959484442831453
1172,0.9918278673458865
1173,0.9840337407250765
1174,0.9807801925101408
1175,0.9855456952757424
1176,0.9934327190714748
1177,0.9905012744386956
1178,0.9970092967475407
1179,0.9948640200087719
1180,0.8847105361525311
1181,0.9711739761205381
1182,0.9538946824145985
1183,0.9931950410921426
1184,0.9907736460458758
1185,0.9930266409036528
1186,0.9965063191695275
1187,0.9866540002463575
1188,0.16963352542558743
1189,0.9924723809016919
1190,0.9926367321707733
1191,0.9897522977563085
1192,0.9956683077276717
1193,0.9951290588560378
1194,0.9919150090882808
1195,0.9776390082731683
1196,0.9954531150228241
1197,0.9945189330738088
1198,0.9831479697385324
1199,0.9918286359914925
1200,0.9948935647383783
1201,0.9845163513006017
1202,0.9921963701500731
1203,0.9924635035444245
1204,0.9834786672461099
1205,0.9827814015868921
1206,0.9831707094741906
1207,0.9838013872132111
1208,0.9941984004503033
1209,0.6729704370356688
1210,0.9867621576923239
1211,0.9577444103845506
1212,0.9861730706369474
1213,0.9810369079812797
1214,0.9928288939988026
1215,0.9964364934078251
1216,0.939524911976525
1217,0.9955004388761729
1218,0.987827702463676
1219,0.9882508778773244
1220,0.9351665027407621
1221,0.9960695744939067
1222,0.9842231161362275
1223,0.9890521836068742
1224,0.8697862831720675
1225,0.9903156001826166
1226,0.9944870945364042
1227,0.9937153320217613
1228,0.9568856439131603
1229,0.9964897704490924
1230,0.9918113157736941
1231,0.9964242228344274
1232,0.9895924760285011
1233,0.9978411934948832
1234,0.9773582694339633
1235,0.993410384334909
1236,0.9846687197387731
1237,0.9808642194173199
1238,0.9962937436476208
1239,0.988790624288569
1240,0.9715068799835085
1241,0.9751482988302501
1242,0.9871013548017695
1243,0.9976453416332394
1244,0.9946767709871553
1245,0.9815552391368519
1246,0.8925145886849309
1247,0.9850391993867257
1248,0.9968315031027383
1249,0.9517767395040476
1250,0.9947699467687378
1251,0.9877944352724831
1252,0.9059738198776153
1253,0.9863188622760621
1254,0.9912760805504329
1255,0.9925763354836404
1256,0.995497358467626
1257,0.986246689535802
1258,0.9895189960824553
1259,0.9725536737366063
1260,0.993088477130218
